"","EXPID","PEAKID","YEAR","SEASON","SEASON_FACTOR","HOST","HOST_FACTOR","ROUTE1","ROUTE2","ROUTE3","ROUTE4","NATION","LEADERS","SPONSOR","SUCCESS1","SUCCESS2","SUCCESS3","SUCCESS4","ASCENT1","ASCENT2","ASCENT3","ASCENT4","CLAIMED","DISPUTED","COUNTRIES","APPROACH","BCDATE","SMTDATE","SMTTIME","SMTDAYS","TOTDAYS","TERMDATE","TERMREASON","TERMREASON_FACTOR","TERMNOTE","HIGHPOINT","TRAVERSE","SKI","PARAPENTE","CAMPS","ROPE","TOTMEMBERS","SMTMEMBERS","MDEATHS","TOTHIRED","SMTHIRED","HDEATHS","NOHIRED","O2USED","O2NONE","O2CLIMB","O2DESCENT","O2SLEEP","O2MEDICAL","O2TAKEN","O2UNKWN","OTHERSMTS","CAMPSITES","ROUTEMEMO","ACCIDENTS","ACHIEVMENT","AGENCY","COMRTE","STDRTE","PRIMRTE","PRIMMEM","PRIMREF","PRIMID","CHKSUM"
"1665","EVER14147","EVER",2014,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"USA","Chase Lochmiller","Adventure Ascents Everest 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Pangboche",2014-04-16,2014-04-23,NA,7,10,2014-04-26,14,"Other","Abandoned at 5350m due to Sherpa strike",5350,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"BC(16/04,5350m),xxx","171828",NA,NA,"Adventure Ascents",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2463240
"1666","EVER14148","EVER",2014,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"UK","Adrian Ballinger","Alpenglow Everest Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"France, USA","By helicopter",2014-04-24,2014-04-24,NA,0,1,2014-04-25,14,"Other","Abandoned at 5350m due to Sherpa strike",5350,FALSE,FALSE,FALSE,0,0,4,0,0,5,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"BC(24/04,5350m),xxx","171841",NA,NA,"Shangri-La Nepal Treks",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2463241
"1667","KANG14101","KANG",2014,1,"Spring",1,"Nepal","SW Face",NA,NA,NA,"Italy","Nives Meroi","Nives & Romano Kangchenjunga 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2014-04-22,2014-05-17,"1200",25,29,2014-05-21,1,"Success (main peak)",NA,8586,FALSE,FALSE,FALSE,0,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(22/04,5500m),C1(25/04,6200m),C2(30/04,7300m),C3(16/05,7600m),Smt(17/05)","171848","Benet's frostbitten toes",NA,"Cho Oyu Trekking (Seven Summit Treks pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459349
"1668","KANG14103","KANG",2014,1,"Spring",1,"Nepal","SW Face",NA,NA,NA,"S Korea","Kim Mi-Gon","Dream and Challenge Kangchenjunga Expedition 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Kebang->Yamphudin->Tortong->Cheram->Ramche->Middle Camp",2014-04-11,2014-05-18,"0815",37,39,2014-05-20,1,"Success (main peak)",NA,8586,FALSE,FALSE,FALSE,3,8000,3,1,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(11/04,5506m),C1(22/04,6200m),C2(28/04,7000m),C3(17/05,7400m),Smt(18/05)","171866",NA,NA,"Trekking Camp Nepal",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459350
"1669","KANG14104","KANG",2014,1,"Spring",1,"Nepal","SW Face",NA,NA,NA,"India","Dipankar Ghosh","West Bengal Kangchenjunga Expedition 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Birtamod->Kebang->Yamphudin->Tortong->Cheram->Ramche->Middle camp",2014-04-11,2014-05-18,"1005",37,40,2014-05-21,1,"Success (main peak)",NA,8586,FALSE,FALSE,FALSE,4,1200,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(11/04,5500m),C1(22/04,6100m),C2(23/04,6200m),C3(15/05,6985m),C4(17/05,7400m),Smt(18/05)","171876",NA,NA,"Trekking Camp Nepal",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459350
"1670","LHOT14101","LHOT",2014,1,"Spring",1,"Nepal","W Face",NA,NA,NA,"USA","Dan Mazur","SummitClimb Lhotse Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Brazil, Canada, Czech Republic, Sri Lanka, UK",NA,2014-04-18,2014-04-18,NA,0,19,2014-05-07,14,"Other","Abandoned at 5400m due to Sherpa strike",5400,FALSE,FALSE,FALSE,0,0,11,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"BC(18/04,5350m),xxx(5400m)","171894",NA,NA,"Everest Parivar",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459545
"1671","MAKA14102","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Russia","Denis Savelyev","Wild Mountain Boars",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Switzerland",NA,2014-05-01,2014-05-07,NA,6,16,2014-05-17,4,"Bad weather (storms, high winds)","Abandoned at 7100m due to bad weather conditions",7100,FALSE,FALSE,FALSE,1,0,4,0,0,4,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Summited Mera Peak","BC(01/05),C2(06/05,6500m),xxx(07/05,7100m)","171923",NA,NA,"Royal Mountain Travel",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459744
"1672","MAKA14104","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"USA","Chris Warner","2014 American Makalu Expedition",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Num->Hillary BC",2014-04-21,2014-05-25,"0512",34,37,2014-05-28,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,1,1,4,1,0,4,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(21/04,4800m),ABC(23/04,5700m),C1(28/04,6400m),C2(01/05,6630m),C3(23/05,7400m),C4(24/05,7590m),Smt(25/05)","171929","Green fell on way down to C4 and broke hand",NA,"Himalayan Guides",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459762
"1673","MAKA14105","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Canada","Al Hancock","Al Hancock Makalu 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Norway","Num->Hillary BC",2014-04-13,2014-05-18,"0839",35,39,2014-05-22,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,4,0,3,3,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(13/04,4800m),ABC(15/04,5700m),C1(23/04,6400m),C2(25/04,6600m),C3(15/05,7400m),C4(17/05,7550m),Smt(18/05)","171960","Broken rib from coughing by Richard","1st Canadians on top of Manaslu","Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459755
"1674","MAKA14106","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"USA","Will Cross","Cross on Makalu",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-10,2014-04-22,NA,12,15,2014-04-25,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 6400m due to not acclimatizing and diabetes",6400,FALSE,FALSE,FALSE,1,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"BC(10/04,5100m),ABC(12/04,5630m),C1(22/04,6400m),xxx(22/04,6400m)","171978",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459729
"1675","MAKA14107","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"France","Philippe Gatta","French Makalu and Lhotse",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-11,2014-05-18,"0600",37,40,2014-05-21,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(11/04,5100m),ABC(14/04,5630m),C1(24/04,6400m),C2(25/04,6600m),C3(16/05,7400m),C4(17/05,7550m),Smt(18/05)","171984",NA,NA,"Himalaya Expeditions (Seven Summit Treks pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459755
"1676","MAKA14108","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Australia","Chris Burke","Two on Makalu",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"USA","Num->Hillary BC",2014-04-22,2014-05-25,NA,33,36,2014-05-28,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,3,0,2,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(02/04,4900m),ABC(24/04,5700m),C1(25/04,6400m),C2(27/04,6640m),C3(06/05,7400m),Smt(25/05)","171999",NA,NA,"Himalayan Ascent (Seven Summit Treks pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459762
"1677","MAKA14109","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"China","Dong Hong-Juan","Seven Summit Treks Makalu Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-06,2014-04-23,NA,17,41,2014-05-17,4,"Bad weather (storms, high winds)","Abandoned at 6670m due to high wind and no time to wait any longer",6670,FALSE,FALSE,FALSE,2,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"BC(06/04,4800m),ABC(08/04,5700m),C1(21/04,6400m),C2(23/04,6670m),xxx(23/04,15/05,6670m)","172016",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459730
"1678","MAKA14110","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Israel","Danny Gordin","Seven Summit Treks Makalu Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-24,2014-05-25,"0300",31,32,2014-05-26,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 7700m due to cold feet",7700,FALSE,FALSE,FALSE,4,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(24/04,4800m),ABC(26/04,5700m),C2(28/04,6640m),C3(23/05,7400m),C4(24/05,7590m),xxx(25/05,7700m)","172024",NA,NA,"Seven Summit Treks (Himalayan Guides pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459762
"1679","MAKA14111","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Germany","Markus Seelos","Oberdiessen on Makalu 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-25,2014-05-03,NA,8,14,2014-05-09,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 6630m due to altitude sickness and not enough experience",7100,FALSE,FALSE,FALSE,2,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"BC(25/04,4800m),ABC(28/04,5700m),C1(01/05,6400m),C2(02/05,6630m),xxx(03/05,7100m)","172031",NA,NA,"Alpine Exodus Expeditions (Seven Summit Treks Pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459740
"1680","MAKA14112","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"India","Debasish Biswas","Seven Summit Treks Makalu Expedition 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Siliguri border->Dharan->Num",2014-04-20,2014-05-25,"0600",35,37,2014-05-27,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,4,0,1,1,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(20/04,4800m),ABC(22/04,5700m),C1(24/04,6400m),C2(25/05,6600m),C3(15/05,7400m),C4(16/05,7590m),Smt(25/05)","172041",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459762
"1681","MAKA14113","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Greece","Alexandros Aravidis","Seven Summit Treks Makalu Expedition 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2014-04-07,2014-05-19,"0645",42,44,2014-05-21,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,2,0,1,1,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(07/04,4800m),ABC(09/04,5700m),C1(6400m),C2(20/04,6600m),C3(30/04,7500m),Smt(19/05)","172057",NA,"1st Greek on the top of Makalu","Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459756
"1682","MAKA14114","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"India","Arjun Vajpai","1st Indian Civilian Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-11,2014-05-17,"0900",36,40,2014-05-21,8,"Lack (or loss) of supplies, support or equipment","Abandoned at 8400m due to lack of fixed rope",8400,FALSE,FALSE,FALSE,4,150,2,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(11/04,4900m),ABC(13/04,5700m),C1(21/04,6400m),C2(22/04,6630m),C3(15/05,7400m),C4(16/05,7780m),xxx(17/05,8400m)","172069",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459754
"1683","MAKA14115","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"India","Anand Mali","Giripremi Makalu 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-14,2014-05-25,"0350",41,44,2014-05-28,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,4,400,2,1,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(14/04,4800m),ABC(16/04,5700m),C1(22/04,6400m),C2(29/04,6650m),C3(15/05,7400m),C4(16/05,7600m),Smt(25/05)","172091",NA,NA,"Peak Promotion (Himalayan Guides pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459762
"1684","MAKA14116","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"France","Yannick Gagneret","Seven Summit Treks Makalu Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-20,2014-05-01,NA,11,0,NA,6,"Accident (death or serious injury)","Abandoned at 7350m due to Gagneret death",7350,FALSE,FALSE,FALSE,3,0,1,0,1,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"BC(20/04,4900m),ABC(22/04,5700m),C1(25/04,6400m),C2(28/04,6630m),C2B(30/04,7200m),C3(01/05,7350m),xxx(01/05,7350m)","172118",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459738
"1685","MAKA14117","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Japan","Naoko Watanabe","Seven Summit Treks Makalu Expedition 2014 (A Japanese on Makalu)",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Num->Hillary BC",2014-04-11,2014-05-19,"0645",38,40,2014-05-21,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(11/04,4800m),ABC(13/04,5700m),C1(19/04,6400m),C2(20/04,6600m),C3(18/05,7500m),Smt(19/05)","172177",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459756
"1686","MAKA14118","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"S Korea","Chung Ei-Chul","Chung Ei-Chul Makalu Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-17,2014-04-30,NA,13,33,2014-05-20,4,"Bad weather (storms, high winds)","Abandoned at 7400m due to high winds",7400,FALSE,FALSE,FALSE,2,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"BC(17/04,4900m),ABC(20/04,5700m),C2(26/04,6600m),C3(30/04,7400m),xxx(30/04,7400m)","172190",NA,NA,"Windhorse Trekking (Himalayan Guides pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459737
"1687","MAKA14119","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Singapore","Swee Chiow Khoo","Seven Summit Treks Makalu Expedition 2014 (Singapore Makalu 2014)",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-11,2014-05-19,"0645",38,40,2014-05-21,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,3,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(11/04,4800m),ABC(13/04,5700m),C1(19/04,6400m),C2(20/04,6600m),C3(18/05,7500m),Smt(19/05)","172198",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459756
"1688","MAKA14120","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Serbia","Dragan Celikovic","Seven Summit Treks Makalu Expedition 2014 (Dragan Expedition 2014)",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-09,2014-05-18,NA,39,42,2014-05-21,10,"Route technically too difficult, lack of experience, strength, or motivation","Abandoned at 8410m due to nervousness about climbing the summit ridge",8410,FALSE,FALSE,FALSE,4,0,1,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(09/04,5100m),ABC(12/04,5630m),C2(25/04,6600m),C3(02/05,7400m),C4(17/05,7550m),xxx(18/05,8410m)","172210",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459755
"1689","MAKA14121","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Spain","Javier Camacho","Seven Summit Treks Makalu Expedition 2014 (Spanish Makalu Expedition)",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2014-05-25,2014-05-25,NA,0,2,2014-05-27,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 7700m due to coldness (without oxygen)",7700,FALSE,FALSE,FALSE,3,0,4,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(19/04,4900m),ABC(22/04,5700m),C2(28/04,6400m),C3(01/05,7400m),C4(24/05,7590m),xxx(25/05,7700m)","172230",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459762
"1690","MAKA14122","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"New Zealand","Russell Brice, Suzanne Huesser","Himalayan Experience (Himex) Makalu Expedition 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"France, Germany, Japan, Netherlands, Russia, Switzerland, USA","Everest BC->Pheriche",2014-04-17,2014-05-25,"0400",38,41,2014-05-28,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,4,0,11,7,0,7,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(17/04,5650m),C1(21/04,6065m),C2(23/04,6626m),C3(29/04,7400m),C4(24/05,7590m),Smt(25/05)","172247",NA,NA,"Mountain Experience",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459762
"1691","MAKA14124","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Spain","Inigo Castineyra","Seven Summit Treks Makalu Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-12,2014-05-23,NA,41,45,2014-05-27,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 7400m due to feeling weak and coughing",7400,FALSE,FALSE,FALSE,3,0,1,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(12/04,4800m),ABC(14/04,5700m),C1(20/04,6400m),C2(21/04,6600m),C3(23/05,7400m),xxx(23/05,7400m)","172288",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459760
"1692","MAKA14125","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Spain","Ferran Latorre","Seven Summit Treks Makalu Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-19,2014-05-24,NA,35,38,2014-05-27,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 7500m due to onset of HAPE by Latorre",7500,FALSE,FALSE,FALSE,2,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(19/04,4700m),ABC(22/04,5700m),C2(29/04,6600m),C3(01/05,7400m),xxx(24/05,7500m)","172299",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459761
"1693","MAKA14126","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Switzerland","Frederic Roux","Swiss Makalu Expedition 2014",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Num->Hillary BC",2014-04-16,2014-05-17,"1034",31,33,2014-05-19,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,4,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(16/04,4800m),ABC(19/04,5700m),C2(22/04,6800m),C3(29/04,7400m),C4(18/05,7870m),Smt(17/05)","172313",NA,NA,"Sherpa & Swiss Adventures (Seven Summit Treks pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459754
"1694","MAKA14127","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Australia","Ralph Schweizer","An Australian to Makalu",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar->Num->Hillary BC",2014-04-17,2014-05-01,NA,14,31,2014-05-18,4,"Bad weather (storms, high winds)","Abandoned at 7350m due to too much wind, no time to wait",7350,FALSE,FALSE,FALSE,4,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(17/04,4900m),ABC(20/04,5700m),C1(21/04,6400m),C2(23/04,6630m),C2B(30/04,7200m),C3(01/05,7350m),xxx(01,07/05,7350m)","172338",NA,NA,"Ang Rita Treks (Seven Summit Treks pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459738
"1695","MAKA14123","MAKA",2014,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Germany","Luis Stitzinger","Seven Summit Treks Makalu Expedition 2014 (Go Climb a Mountain Exp)",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Amphu Laptsa->West Col",2014-04-22,2014-05-17,"1545",25,36,2014-05-28,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,4,0,3,1,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"BC(22/04,4900m),ABC(24/04,5700m),C1(27/04,6300m),C2(28/04,6600m),C3(01/05,7400m),C4(16/05,7600m),Smt(17/05)","172416",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459754
"1696","MANA14101","MANA",2014,1,"Spring",1,"Nepal","NE Face",NA,NA,NA,"UK","Victor Saunders","Adventure Consultants Manaslu Expedition 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Colombia, Denmark, Italy, Japan, USA",NA,2014-04-21,2014-05-18,NA,27,0,NA,4,"Bad weather (storms, high winds)","Abandoned at 7500m due to wind",7500,FALSE,FALSE,FALSE,3,4500,10,0,0,7,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"BC(21/04,4800m),C1(28/04,5800m),C2(10/05,6200m),C3(17/05,6800m),xxx(18/05,7500m)","172453","Fletcher eye problem",NA,"Himalayan Guides",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2459980
"1697","PUMO14101","PUMO",2014,1,"Spring",1,"Nepal","SE Face",NA,NA,NA,"Kazakhstan","Dmitri Suponnikov","Kazakhstan-Russian Pumori 2014",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Russia",NA,2014-04-27,2014-04-29,NA,2,3,2014-04-30,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)","Abandoned at 6200m due to deep snow and not enough rope",6200,FALSE,FALSE,FALSE,1,0,4,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(27/04),C1(29/04,6200m),xxx(29/04,6200m)","8371",NA,NA,"Royal High Mountain Treks",FALSE,FALSE,FALSE,FALSE,FALSE,NA,2460186
